Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1593277200000,2020-06-27 17:00:00,ETHUSDT,225.93,226.88,224.5,224.77,31897.05819,7193084.0255125,10537
1593273600000,2020-06-27 16:00:00,ETHUSDT,227.55,228.0,224.3,225.93,86532.66301,19557188.4697115,21857
1593270000000,2020-06-27 15:00:00,ETHUSDT,228.96,228.99,226.4,227.56,55910.94211,12744326.9396744,13667
1593266400000,2020-06-27 14:00:00,ETHUSDT,229.6,229.72,228.14,228.96,24492.12498,5609520.6347382,7158
1593262800000,2020-06-27 13:00:00,ETHUSDT,229.74,230.1,229.33,229.61,9804.43601,2252312.6463938,4567
1593259200000,2020-06-27 12:00:00,ETHUSDT,229.59,230.05,229.18,229.74,9816.01134,2253660.1943318,4293
1593255600000,2020-06-27 11:00:00,ETHUSDT,229.48,230.21,229.0,229.59,15656.31372,3592772.3437709,5821
1593252000000,2020-06-27 10:00:00,ETHUSDT,229.56,230.3,229.26,229.5,13599.28413,3123637.3019864,5429
1593248400000,2020-06-27 09:00:00,ETHUSDT,230.37,230.45,229.35,229.58,10119.81509,2327459.7608342,4551
1593244800000,2020-06-27 08:00:00,ETHUSDT,230.52,231.42,230.13,230.36,18885.60959,4359824.6055964,5470
1593241200000,2020-06-27 07:00:00,ETHUSDT,230.63,230.78,230.0,230.52,11205.86665,2581542.3102658,4189
1593237600000,2020-06-27 06:00:00,ETHUSDT,229.85,230.73,229.56,230.65,14110.60267,3248259.9926012,5870
1593234000000,2020-06-27 05:00:00,ETHUSDT,229.67,229.92,229.13,229.85,7086.63132,1626869.9214519,3766
1593230400000,2020-06-27 04:00:00,ETHUSDT,229.65,230.0,228.89,229.64,10548.23376,2419920.2624512,4149
1593226800000,2020-06-27 03:00:00,ETHUSDT,229.36,230.36,228.88,229.64,13911.40082,3195052.3779387,4648
1593223200000,2020-06-27 02:00:00,ETHUSDT,229.57,229.83,228.73,229.37,11003.44687,2520418.5939024,4144
1593219600000,2020-06-27 01:00:00,ETHUSDT,229.74,230.06,228.59,229.56,13242.69114,3035952.2847428,5147
1593216000000,2020-06-27 00:00:00,ETHUSDT,229.66,229.84,228.51,229.73,21870.46863,5008934.5881768,8094
1593212400000,2020-06-26 23:00:00,ETHUSDT,230.1,230.44,229.42,229.64,10382.07925,2386736.9842623,4031
1593208800000,2020-06-26 22:00:00,ETHUSDT,230.44,231.15,230.02,230.1,9280.11643,2139515.7527983,3800
1593205200000,2020-06-26 21:00:00,ETHUSDT,230.23,231.59,230.23,230.45,9820.88239,2268922.6850998,3915
1593201600000,2020-06-26 20:00:00,ETHUSDT,230.14,230.79,229.94,230.23,11542.60252,2659242.1425787,4805
1593198000000,2020-06-26 19:00:00,ETHUSDT,229.54,230.23,229.23,230.14,13175.62738,3027746.4395155,4858
1593194400000,2020-06-26 18:00:00,ETHUSDT,229.65,230.3,229.34,229.52,12427.02127,2855628.8531494,4951
1593190800000,2020-06-26 17:00:00,ETHUSDT,229.37,230.3,229.17,229.66,13741.90778,3157928.8942561,5208
1593187200000,2020-06-26 16:00:00,ETHUSDT,230.04,230.29,228.15,229.37,35908.54528,8224413.4147584,9492
1593183600000,2020-06-26 15:00:00,ETHUSDT,228.95,231.51,228.8,230.04,45080.76811,10381269.0458482,11953
1593180000000,2020-06-26 14:00:00,ETHUSDT,230.05,230.8,227.75,228.94,70703.45661,16185375.9776198,18352
1593176400000,2020-06-26 13:00:00,ETHUSDT,231.58,231.98,230.01,230.06,23470.97251,5422021.7209093,7316
1593172800000,2020-06-26 12:00:00,ETHUSDT,230.88,232.05,230.85,231.57,27169.53651,6288982.683867,8657
1593169200000,2020-06-26 11:00:00,ETHUSDT,231.46,231.62,229.64,230.88,24275.88897,5599728.2099593,8282
1593165600000,2020-06-26 10:00:00,ETHUSDT,231.34,232.38,231.07,231.46,30735.60307,7119494.2755211,8931
1593162000000,2020-06-26 09:00:00,ETHUSDT,229.73,231.85,228.52,231.34,41686.51889,9598980.5588982,12482
1593158400000,2020-06-26 08:00:00,ETHUSDT,229.21,230.67,228.76,229.72,29356.22466,6745206.7407815,10393
1593154800000,2020-06-26 07:00:00,ETHUSDT,231.28,231.3,228.3,229.2,85312.89109,19569346.6722769,21315
1593151200000,2020-06-26 06:00:00,ETHUSDT,231.72,232.0,230.76,231.28,19765.61845,4573629.3185149,6469
1593147600000,2020-06-26 05:00:00,ETHUSDT,232.73,232.95,231.24,231.71,23491.25383,5450694.6186329,6982
1593144000000,2020-06-26 04:00:00,ETHUSDT,232.31,233.02,231.81,232.73,13789.34056,3204830.3463143,5916
1593140400000,2020-06-26 03:00:00,ETHUSDT,232.44,232.53,231.52,232.32,19190.62849,4451810.6003067,5473
1593136800000,2020-06-26 02:00:00,ETHUSDT,232.93,232.93,232.15,232.45,13256.04928,3081514.3115413,4430
1593133200000,2020-06-26 01:00:00,ETHUSDT,232.99,233.61,232.73,232.93,13744.72796,3204749.8686903,4815
1593129600000,2020-06-26 00:00:00,ETHUSDT,232.49,233.42,230.85,233.0,31031.80878,7207735.0754822,9356
1593126000000,2020-06-25 23:00:00,ETHUSDT,232.79,232.89,232.21,232.5,10590.24912,2463644.5469617,4677
1593122400000,2020-06-25 22:00:00,ETHUSDT,234.18,234.46,231.26,232.78,25924.21926,6027291.8765759,8346
1593118800000,2020-06-25 21:00:00,ETHUSDT,233.71,234.87,233.66,234.17,11987.95718,2808778.0314817,4659
1593115200000,2020-06-25 20:00:00,ETHUSDT,233.74,234.09,233.63,233.71,7721.98827,1805924.4065775,4267
1593111600000,2020-06-25 19:00:00,ETHUSDT,233.03,233.89,232.46,233.75,14835.56858,3460154.2002163,5111
1593108000000,2020-06-25 18:00:00,ETHUSDT,233.66,233.91,233.01,233.03,10323.33942,2410276.3410337,4145
1593104400000,2020-06-25 17:00:00,ETHUSDT,234.06,234.22,233.17,233.67,15024.35876,3510077.1179901,5435
1593100800000,2020-06-25 16:00:00,ETHUSDT,233.7,234.58,233.06,234.06,21693.39416,5074238.2370526,7332
1593097200000,2020-06-25 15:00:00,ETHUSDT,233.97,234.36,233.1,233.72,16565.68729,3872630.1785147,5853
1593093600000,2020-06-25 14:00:00,ETHUSDT,232.71,234.81,232.71,233.96,27971.23551,6545820.012573,8643
1593090000000,2020-06-25 13:00:00,ETHUSDT,232.16,233.31,231.71,232.71,20152.359,4689663.872169,7392
1593086400000,2020-06-25 12:00:00,ETHUSDT,234.39,234.63,231.81,232.17,39386.01938,9167637.78487,11291
1593082800000,2020-06-25 11:00:00,ETHUSDT,234.01,235.38,233.54,234.41,22655.28902,5312510.8674406,7243
1593079200000,2020-06-25 10:00:00,ETHUSDT,233.82,234.6,233.63,234.03,14735.66606,3449987.9516001,5419
1593075600000,2020-06-25 09:00:00,ETHUSDT,234.48,234.73,233.65,233.83,19063.03336,4464727.0744006,6405
1593072000000,2020-06-25 08:00:00,ETHUSDT,231.33,235.04,231.33,234.48,47706.73527,11153016.7806756,12898
1593068400000,2020-06-25 07:00:00,ETHUSDT,232.2,232.46,230.58,231.31,25168.67133,5823436.1985697,7388
1593064800000,2020-06-25 06:00:00,ETHUSDT,231.91,232.69,231.79,232.2,18773.95178,4361271.6883018,6294
1593061200000,2020-06-25 05:00:00,ETHUSDT,229.94,232.37,229.47,231.9,35504.63873,8215806.3738317,9333
1593057600000,2020-06-25 04:00:00,ETHUSDT,229.69,231.01,229.47,229.94,37044.74677,8537304.3937563,10043
1593054000000,2020-06-25 03:00:00,ETHUSDT,233.47,233.54,227.56,229.67,108543.30778,24947999.7817371,28253
1593050400000,2020-06-25 02:00:00,ETHUSDT,234.23,234.45,232.54,233.48,26859.53428,6268395.7037392,8330
1593046800000,2020-06-25 01:00:00,ETHUSDT,234.16,235.39,234.07,234.24,15902.75024,3731374.6024867,6266
1593043200000,2020-06-25 00:00:00,ETHUSDT,234.57,234.91,233.42,234.11,19613.89293,4595495.3575488,7300
1593039600000,2020-06-24 23:00:00,ETHUSDT,234.89,235.77,234.12,234.58,22674.90759,5329754.6219206,7473
1593036000000,2020-06-24 22:00:00,ETHUSDT,234.83,235.45,234.46,234.9,12267.26639,2882092.3529672,4782
1593032400000,2020-06-24 21:00:00,ETHUSDT,235.02,235.46,233.57,234.83,18248.56157,4279977.358133,7245
1593028800000,2020-06-24 20:00:00,ETHUSDT,233.81,235.17,233.5,235.05,14459.54793,3391643.6588615,5836
1593025200000,2020-06-24 19:00:00,ETHUSDT,234.0,235.21,233.43,233.82,17690.55992,4147610.020245,7159
1593021600000,2020-06-24 18:00:00,ETHUSDT,234.19,235.07,233.8,233.99,25694.4612,6024594.448988,8406
1593018000000,2020-06-24 17:00:00,ETHUSDT,233.88,234.38,233.12,234.19,17277.63577,4040081.9644307,7963
1593014400000,2020-06-24 16:00:00,ETHUSDT,232.1,234.35,231.32,233.9,49877.11205,11634769.1170542,14588
1593010800000,2020-06-24 15:00:00,ETHUSDT,235.63,236.46,231.07,232.1,110924.75734,25916561.7373963,30413
1593007200000,2020-06-24 14:00:00,ETHUSDT,238.63,239.19,235.0,235.65,80755.76509,19120162.5416156,21634
1593003600000,2020-06-24 13:00:00,ETHUSDT,240.42,240.98,238.41,238.63,35790.11027,8580686.3027289,11088
1593000000000,2020-06-24 12:00:00,ETHUSDT,238.06,240.67,237.23,240.43,40442.29544,9674264.1128788,11781
1592996400000,2020-06-24 11:00:00,ETHUSDT,238.62,239.85,238.03,238.06,44532.95442,10641193.4334233,13845
1592992800000,2020-06-24 10:00:00,ETHUSDT,242.87,242.87,236.8,238.63,92621.22425,22199726.6453588,27324
1592989200000,2020-06-24 09:00:00,ETHUSDT,242.93,243.21,242.14,242.87,22435.30694,5443087.9274978,8243
1592985600000,2020-06-24 08:00:00,ETHUSDT,242.4,243.5,241.7,242.95,35318.64106,8576993.8662916,11430
1592982000000,2020-06-24 07:00:00,ETHUSDT,248.15,248.46,242.03,242.41,108325.49697,26427885.1001203,27909
1592978400000,2020-06-24 06:00:00,ETHUSDT,248.28,249.01,247.52,248.15,25792.70876,6404204.5654675,9951
1592974800000,2020-06-24 05:00:00,ETHUSDT,247.95,249.24,247.27,248.28,29742.20526,7382275.4186198,12396
1592971200000,2020-06-24 04:00:00,ETHUSDT,245.39,248.41,244.79,247.96,44738.38696,11048630.9532535,13906
1592967600000,2020-06-24 03:00:00,ETHUSDT,245.8,245.87,244.54,245.41,22482.34871,5513200.5209783,7267
1592964000000,2020-06-24 02:00:00,ETHUSDT,243.72,245.96,243.48,245.77,30525.53517,7475673.0353593,10444
1592960400000,2020-06-24 01:00:00,ETHUSDT,243.4,243.92,242.88,243.73,8764.83679,2132679.3342498,3812
1592956800000,2020-06-24 00:00:00,ETHUSDT,243.15,243.82,242.85,243.4,10251.42755,2495291.3959096,4993
1592953200000,2020-06-23 23:00:00,ETHUSDT,242.6,243.23,242.38,243.14,9423.40569,2288582.5720858,4055
1592949600000,2020-06-23 22:00:00,ETHUSDT,243.97,244.03,242.35,242.61,17105.43406,4160957.5971618,6422
1592946000000,2020-06-23 21:00:00,ETHUSDT,243.31,244.06,242.55,243.97,9201.36419,2239853.4236978,4858
1592942400000,2020-06-23 20:00:00,ETHUSDT,243.73,244.28,243.24,243.31,9609.67154,2343739.360968,4841
1592938800000,2020-06-23 19:00:00,ETHUSDT,243.75,244.87,243.67,243.73,20058.10923,4900009.5289078,6862
1592935200000,2020-06-23 18:00:00,ETHUSDT,243.9,244.2,243.34,243.75,11757.85645,2866438.9811993,5426
1592931600000,2020-06-23 17:00:00,ETHUSDT,243.44,244.0,242.75,243.9,15452.5231,3761000.4558391,6395
1592928000000,2020-06-23 16:00:00,ETHUSDT,244.39,244.73,243.22,243.42,23357.79008,5693460.076737,8428
1592924400000,2020-06-23 15:00:00,ETHUSDT,243.01,244.4,242.64,244.4,25275.58351,6160668.1461893,9801
1592920800000,2020-06-23 14:00:00,ETHUSDT,242.68,243.68,242.16,243.01,22898.31736,5565666.459473,9091
1592917200000,2020-06-23 13:00:00,ETHUSDT,242.74,242.86,241.32,242.67,30747.8769,7443313.6669436,10971
1592913600000,2020-06-23 12:00:00,ETHUSDT,243.37,244.07,242.72,242.74,19459.3957,4735541.2516486,7142
1592910000000,2020-06-23 11:00:00,ETHUSDT,242.1,243.77,242.02,243.37,17335.00061,4213152.8992411,7516
1592906400000,2020-06-23 10:00:00,ETHUSDT,242.93,242.93,242.0,242.1,11980.02572,2904423.7149229,5818
1592902800000,2020-06-23 09:00:00,ETHUSDT,242.57,243.18,241.97,242.94,15359.9486,3725857.1028801,6489
1592899200000,2020-06-23 08:00:00,ETHUSDT,244.15,244.25,242.21,242.57,19039.63777,4626895.3469633,8564
1592895600000,2020-06-23 07:00:00,ETHUSDT,242.74,244.49,242.56,244.15,28070.02802,6839119.4708425,9979
1592892000000,2020-06-23 06:00:00,ETHUSDT,241.68,242.74,241.32,242.74,14252.48558,3449684.8195628,6029
1592888400000,2020-06-23 05:00:00,ETHUSDT,242.12,242.3,241.46,241.69,14406.12514,3485146.3739263,5549
1592884800000,2020-06-23 04:00:00,ETHUSDT,242.7,242.91,242.11,242.13,17744.15586,4302657.2163544,5458
1592881200000,2020-06-23 03:00:00,ETHUSDT,242.26,242.88,241.6,242.72,10880.04043,2635492.2305333,5286
1592877600000,2020-06-23 02:00:00,ETHUSDT,242.09,242.63,241.59,242.28,16572.01391,4013750.1417859,6752
1592874000000,2020-06-23 01:00:00,ETHUSDT,242.87,243.3,240.75,242.11,41470.291,10021073.8716253,12551
1592870400000,2020-06-23 00:00:00,ETHUSDT,243.11,244.66,242.75,242.88,20839.23432,5080517.8151356,8366
1592866800000,2020-06-22 23:00:00,ETHUSDT,243.19,243.62,242.59,243.13,15888.84372,3862965.8736987,6243
1592863200000,2020-06-22 22:00:00,ETHUSDT,243.01,243.61,241.75,243.17,25817.72657,6265249.2200891,8852
1592859600000,2020-06-22 21:00:00,ETHUSDT,244.67,246.89,242.85,243.02,41985.59085,10268535.7591101,17008
1592856000000,2020-06-22 20:00:00,ETHUSDT,242.37,245.2,242.35,244.65,23305.76434,5686680.0580526,8942
1592852400000,2020-06-22 19:00:00,ETHUSDT,243.68,244.29,242.2,242.36,28851.22708,7011933.7788072,10254
1592848800000,2020-06-22 18:00:00,ETHUSDT,244.5,244.76,243.64,243.68,17349.14952,4237119.2026916,7401
1592845200000,2020-06-22 17:00:00,ETHUSDT,243.85,244.86,243.26,244.51,35174.84271,8581041.3587917,11680
1592841600000,2020-06-22 16:00:00,ETHUSDT,241.49,245.07,240.85,243.8,92837.94334,22600372.2107607,28367
1592838000000,2020-06-22 15:00:00,ETHUSDT,237.77,241.68,237.74,241.49,48396.50775,11593859.0110394,17156
1592834400000,2020-06-22 14:00:00,ETHUSDT,238.29,238.81,237.63,237.74,20305.88383,4835216.9700176,7530
1592830800000,2020-06-22 13:00:00,ETHUSDT,238.7,239.28,237.42,238.27,26863.21919,6403523.285933,10113
1592827200000,2020-06-22 12:00:00,ETHUSDT,236.58,239.09,236.25,238.69,54382.52096,12937307.3565923,17533
1592823600000,2020-06-22 11:00:00,ETHUSDT,235.46,236.89,234.98,236.58,30920.80212,7301066.9777044,10194
1592820000000,2020-06-22 10:00:00,ETHUSDT,235.01,235.6,234.92,235.46,11331.58062,2665969.4543447,4958
1592816400000,2020-06-22 09:00:00,ETHUSDT,235.62,235.89,234.9,234.99,17406.45043,4094448.725411,5800
1592812800000,2020-06-22 08:00:00,ETHUSDT,234.89,235.69,234.81,235.62,20980.97597,4934306.3621879,6976
1592809200000,2020-06-22 07:00:00,ETHUSDT,234.18,235.43,234.11,234.88,16494.27681,3874831.9692518,6073
1592805600000,2020-06-22 06:00:00,ETHUSDT,234.28,234.79,233.73,234.17,19344.44557,4530546.7747755,5758
1592802000000,2020-06-22 05:00:00,ETHUSDT,234.91,235.97,234.21,234.31,29708.11903,6988880.2473258,9397
1592798400000,2020-06-22 04:00:00,ETHUSDT,234.34,235.65,234.33,234.87,46947.70131,11032932.827599,14313
1592794800000,2020-06-22 03:00:00,ETHUSDT,233.7,234.65,233.65,234.33,35254.98071,8253541.0720971,11609
1592791200000,2020-06-22 02:00:00,ETHUSDT,233.36,234.19,232.75,233.69,33539.85678,7828077.4635372,11038
1592787600000,2020-06-22 01:00:00,ETHUSDT,228.61,233.51,228.58,233.35,46418.47873,10743755.8136329,14830
1592784000000,2020-06-22 00:00:00,ETHUSDT,228.03,228.92,227.51,228.61,9523.2232,2174994.4158626,4663
1592780400000,2020-06-21 23:00:00,ETHUSDT,228.24,228.25,227.5,228.04,8972.13298,2044206.6491263,4529
1592776800000,2020-06-21 22:00:00,ETHUSDT,229.49,229.49,227.11,228.24,23938.87915,5461649.2076484,8636
1592773200000,2020-06-21 21:00:00,ETHUSDT,229.39,230.08,229.17,229.51,5527.98735,1269497.2983144,3282
1592769600000,2020-06-21 20:00:00,ETHUSDT,229.97,229.98,228.76,229.4,8692.292,1993450.5795451,3379
1592766000000,2020-06-21 19:00:00,ETHUSDT,229.37,230.37,229.1,229.97,7895.47859,1814594.7083689,3630
1592762400000,2020-06-21 18:00:00,ETHUSDT,229.94,230.23,229.26,229.4,10997.34529,2526362.4158708,4846
1592758800000,2020-06-21 17:00:00,ETHUSDT,230.19,230.29,229.73,229.95,7993.13665,1838442.920335,3881
1592755200000,2020-06-21 16:00:00,ETHUSDT,230.61,230.8,229.86,230.19,17156.2154,3951792.9189742,6356
1592751600000,2020-06-21 15:00:00,ETHUSDT,229.5,230.89,229.11,230.61,16809.94931,3866001.77409,6948
1592748000000,2020-06-21 14:00:00,ETHUSDT,229.37,229.68,229.04,229.53,9089.51581,2084813.843624,3689
1592744400000,2020-06-21 13:00:00,ETHUSDT,229.59,229.61,228.76,229.37,12701.23391,2910454.416454,4782
1592740800000,2020-06-21 12:00:00,ETHUSDT,230.02,230.1,229.51,229.6,6599.13674,1516286.6514164,3462
1592737200000,2020-06-21 11:00:00,ETHUSDT,229.78,230.2,229.44,230.01,7842.20929,1802038.7540099,3588
1592733600000,2020-06-21 10:00:00,ETHUSDT,230.55,230.58,229.43,229.8,11600.99799,2666882.9798096,4777
1592730000000,2020-06-21 09:00:00,ETHUSDT,230.25,230.88,230.18,230.55,7861.40202,1812861.9223942,3710
1592726400000,2020-06-21 08:00:00,ETHUSDT,230.26,230.58,230.14,230.24,8382.81888,1931048.6867583,3964
1592722800000,2020-06-21 07:00:00,ETHUSDT,230.18,230.65,230.13,230.24,8283.09527,1908091.9384326,3613
1592719200000,2020-06-21 06:00:00,ETHUSDT,230.66,231.49,230.16,230.16,14057.09042,3243200.978159,5021
1592715600000,2020-06-21 05:00:00,ETHUSDT,229.3,231.2,229.29,230.66,17403.12908,4011691.5125187,6455
1592712000000,2020-06-21 04:00:00,ETHUSDT,229.66,229.95,229.27,229.3,6983.59741,1603638.6123969,3392
1592708400000,2020-06-21 03:00:00,ETHUSDT,229.82,230.07,229.44,229.66,6051.69475,1389783.2760584,3366
1592704800000,2020-06-21 02:00:00,ETHUSDT,229.31,230.3,229.27,229.82,17060.20211,3921413.0054216,6235
1592701200000,2020-06-21 01:00:00,ETHUSDT,229.01,229.37,228.95,229.3,6459.97144,1480491.9740292,3842
1592697600000,2020-06-21 00:00:00,ETHUSDT,228.88,229.44,228.52,229.01,7945.7255,1819469.4823485,3855
1592694000000,2020-06-20 23:00:00,ETHUSDT,229.38,229.47,228.68,228.89,10030.20645,2297131.6589609,4047
