Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
1580428800000,2020-01-31 00:00:00,BTCUSDT,9511.52,9530.22,9472.86,9473.87,1168.793205,11107428.72721549,14220
1580425200000,2020-01-30 23:00:00,BTCUSDT,9563.69,9577.56,9466.66,9513.21,2109.342654,20069682.29548143,20346
1580421600000,2020-01-30 22:00:00,BTCUSDT,9565.99,9572.0,9531.01,9563.69,930.311729,8885615.67744686,13790
1580418000000,2020-01-30 21:00:00,BTCUSDT,9575.22,9578.0,9520.2,9566.05,1592.825163,15209217.34602416,16306
1580414400000,2020-01-30 20:00:00,BTCUSDT,9506.32,9578.0,9486.57,9575.38,3124.691047,29821457.20555354,27051
1580410800000,2020-01-30 19:00:00,BTCUSDT,9499.31,9526.14,9460.0,9506.82,3210.190107,30483918.81531599,24244
1580407200000,2020-01-30 18:00:00,BTCUSDT,9468.5,9530.0,9458.02,9499.28,2951.607024,28030780.65231169,26592
1580403600000,2020-01-30 17:00:00,BTCUSDT,9370.93,9523.4,9370.17,9468.5,7574.314129,71663744.38063715,53135
1580400000000,2020-01-30 16:00:00,BTCUSDT,9385.41,9477.06,9220.0,9370.93,9060.33366,84696011.59648854,61369
1580396400000,2020-01-30 15:00:00,BTCUSDT,9349.82,9391.8,9335.0,9386.88,2364.851188,22143407.34493625,20218
1580392800000,2020-01-30 14:00:00,BTCUSDT,9388.5,9412.35,9306.0,9349.82,2996.472467,28030170.98053437,25263
1580389200000,2020-01-30 13:00:00,BTCUSDT,9375.33,9401.0,9351.73,9386.97,2031.345797,19059677.87438372,19092
1580385600000,2020-01-30 12:00:00,BTCUSDT,9338.21,9395.0,9332.29,9375.58,2135.609786,20021133.17268035,19055
1580382000000,2020-01-30 11:00:00,BTCUSDT,9335.13,9361.21,9315.0,9338.21,1570.948682,14667518.64898881,15478
1580378400000,2020-01-30 10:00:00,BTCUSDT,9364.49,9376.98,9327.0,9334.27,1258.90123,11770985.46691168,14497
1580374800000,2020-01-30 09:00:00,BTCUSDT,9374.03,9391.65,9320.01,9364.49,2117.540068,19806615.17348887,20963
1580371200000,2020-01-30 08:00:00,BTCUSDT,9391.55,9408.36,9356.0,9374.02,2223.286809,20850160.08045673,19714
1580367600000,2020-01-30 07:00:00,BTCUSDT,9327.29,9399.0,9326.16,9391.02,2281.464641,21377304.23634378,20088
1580364000000,2020-01-30 06:00:00,BTCUSDT,9318.0,9350.0,9305.0,9325.32,1163.20264,10850929.18817874,11730
1580360400000,2020-01-30 05:00:00,BTCUSDT,9329.51,9353.36,9316.35,9318.0,1373.28774,12813619.52051435,14005
1580356800000,2020-01-30 04:00:00,BTCUSDT,9281.63,9360.0,9277.23,9329.5,1577.286352,14723482.53535674,15734
1580353200000,2020-01-30 03:00:00,BTCUSDT,9252.01,9292.0,9247.82,9280.3,987.335448,9154427.53005611,12309
1580349600000,2020-01-30 02:00:00,BTCUSDT,9296.26,9296.26,9252.0,9252.0,907.155451,8410790.81593261,11430
1580346000000,2020-01-30 01:00:00,BTCUSDT,9278.29,9298.28,9252.81,9296.36,1332.618847,12362328.7851254,14012
1580342400000,2020-01-30 00:00:00,BTCUSDT,9301.57,9333.97,9204.44,9278.29,3751.8216,34749890.49653582,33149
1580338800000,2020-01-29 23:00:00,BTCUSDT,9342.0,9363.0,9288.75,9301.53,1380.325466,12871709.6469378,16155
1580335200000,2020-01-29 22:00:00,BTCUSDT,9377.99,9386.81,9309.75,9341.99,1301.006537,12159629.68012793,15093
1580331600000,2020-01-29 21:00:00,BTCUSDT,9386.3,9449.24,9330.0,9377.99,3137.636428,29435544.85675081,25354
1580328000000,2020-01-29 20:00:00,BTCUSDT,9393.73,9414.44,9351.73,9386.46,1560.83288,14644877.76499098,16160
1580324400000,2020-01-29 19:00:00,BTCUSDT,9372.31,9415.0,9322.26,9393.98,2619.730908,24572776.04318824,22474
1580320800000,2020-01-29 18:00:00,BTCUSDT,9343.81,9382.36,9341.91,9372.32,1311.061063,12279554.61752513,13919
1580317200000,2020-01-29 17:00:00,BTCUSDT,9361.21,9375.0,9335.01,9343.81,1799.46672,16834193.6968886,17900
1580313600000,2020-01-29 16:00:00,BTCUSDT,9285.0,9366.0,9265.0,9361.2,2201.44067,20531705.41425398,23560
1580310000000,2020-01-29 15:00:00,BTCUSDT,9329.48,9329.48,9279.35,9285.01,1421.689576,13219050.95687203,16033
1580306400000,2020-01-29 14:00:00,BTCUSDT,9324.07,9345.42,9290.0,9329.08,1391.085474,12968147.32340268,14615
1580302800000,2020-01-29 13:00:00,BTCUSDT,9279.77,9351.5,9265.0,9324.07,2799.870538,26059871.71592738,22110
1580299200000,2020-01-29 12:00:00,BTCUSDT,9303.16,9316.8,9250.05,9280.06,1764.634073,16387869.28534954,17530
1580295600000,2020-01-29 11:00:00,BTCUSDT,9405.35,9416.71,9216.0,9303.15,5254.608054,48851668.89167473,40292
1580292000000,2020-01-29 10:00:00,BTCUSDT,9332.48,9434.94,9257.58,9407.93,4339.587688,40568843.9482824,31716
1580288400000,2020-01-29 09:00:00,BTCUSDT,9387.52,9387.52,9319.2,9332.48,2397.360191,22400389.50708997,22538
1580284800000,2020-01-29 08:00:00,BTCUSDT,9365.0,9387.99,9341.78,9387.11,1514.895049,14184449.56064002,17737
1580281200000,2020-01-29 07:00:00,BTCUSDT,9333.09,9370.07,9317.08,9365.0,2114.972185,19769559.01936405,19807
1580277600000,2020-01-29 06:00:00,BTCUSDT,9354.95,9393.04,9330.0,9332.74,2432.32942,22769040.98156845,21198
1580274000000,2020-01-29 05:00:00,BTCUSDT,9333.49,9362.61,9326.13,9355.07,1360.605642,12719188.30475906,15491
1580270400000,2020-01-29 04:00:00,BTCUSDT,9343.75,9379.93,9314.0,9333.79,1473.55202,13771070.84801846,14748
1580266800000,2020-01-29 03:00:00,BTCUSDT,9324.05,9362.53,9308.01,9343.5,1463.31151,13667846.2694618,15430
1580263200000,2020-01-29 02:00:00,BTCUSDT,9344.24,9362.28,9261.32,9323.11,2106.246684,19628897.89874748,17286
1580259600000,2020-01-29 01:00:00,BTCUSDT,9331.33,9385.0,9326.03,9344.24,2173.836324,20333508.60815528,19357
1580256000000,2020-01-29 00:00:00,BTCUSDT,9375.34,9420.82,9316.0,9331.15,4543.980022,42559173.99638103,36042
1580252400000,2020-01-28 23:00:00,BTCUSDT,9133.0,9400.0,9115.55,9374.21,7745.054865,71928454.95077026,58864
1580248800000,2020-01-28 22:00:00,BTCUSDT,9050.19,9163.5,9045.29,9133.0,1641.758828,14968175.2810615,17529
1580245200000,2020-01-28 21:00:00,BTCUSDT,9061.5,9120.0,9038.69,9050.64,1744.622922,15845114.72552223,18181
1580241600000,2020-01-28 20:00:00,BTCUSDT,9010.23,9090.0,9007.74,9061.5,2295.909052,20798675.25389662,21373
1580238000000,2020-01-28 19:00:00,BTCUSDT,8998.69,9039.84,8976.46,9010.86,1245.255641,11222780.59066763,14557
1580234400000,2020-01-28 18:00:00,BTCUSDT,8983.05,9040.0,8965.38,8998.63,1945.966394,17530391.62759707,19139
1580230800000,2020-01-28 17:00:00,BTCUSDT,8967.85,8999.78,8862.4,8983.03,4573.784707,40910421.25325594,35329
1580227200000,2020-01-28 16:00:00,BTCUSDT,9025.47,9045.88,8967.83,8969.18,3242.660226,29199121.82605239,24451
1580223600000,2020-01-28 15:00:00,BTCUSDT,9035.43,9066.06,8958.0,9024.58,5201.828686,46897648.24435684,40472
1580220000000,2020-01-28 14:00:00,BTCUSDT,9086.45,9188.0,9020.0,9033.93,7065.655289,64391359.52729775,48330
1580216400000,2020-01-28 13:00:00,BTCUSDT,9049.12,9100.0,9033.0,9086.36,2783.439765,25243492.27828036,22179
1580212800000,2020-01-28 12:00:00,BTCUSDT,9081.34,9091.6,9015.0,9049.11,2356.252952,21312177.82649771,21838
1580209200000,2020-01-28 11:00:00,BTCUSDT,9019.17,9117.47,9014.0,9082.13,3730.643453,33871259.77534557,29328
1580205600000,2020-01-28 10:00:00,BTCUSDT,8975.17,9039.22,8942.0,9019.17,2772.726622,24947421.76153533,22304
1580202000000,2020-01-28 09:00:00,BTCUSDT,8988.57,9015.0,8967.97,8975.17,1474.766627,13255369.18244106,14963
1580198400000,2020-01-28 08:00:00,BTCUSDT,9039.68,9041.59,8962.35,8988.5,2582.693418,23240520.47148497,18858
1580194800000,2020-01-28 07:00:00,BTCUSDT,9016.28,9060.41,9004.5,9039.92,1509.536118,13643945.41817161,13896
1580191200000,2020-01-28 06:00:00,BTCUSDT,9058.12,9078.03,8990.0,9016.3,1950.298023,17606193.76536889,16843
1580187600000,2020-01-28 05:00:00,BTCUSDT,9054.96,9078.57,8930.67,9059.1,4394.879605,39630408.64931503,30564
1580184000000,2020-01-28 04:00:00,BTCUSDT,9111.59,9136.76,9043.04,9054.95,2005.844463,18250358.33321095,17802
1580180400000,2020-01-28 03:00:00,BTCUSDT,9119.74,9122.0,9073.91,9111.95,1579.803737,14375152.26027584,14323
1580176800000,2020-01-28 02:00:00,BTCUSDT,9132.96,9149.8,9101.17,9119.79,1748.116504,15942229.69877112,18113
1580173200000,2020-01-28 01:00:00,BTCUSDT,9069.29,9166.0,9069.24,9132.96,5138.752106,46848595.0596804,40835
1580169600000,2020-01-28 00:00:00,BTCUSDT,8907.57,9093.8,8907.56,9069.31,3854.603762,34733891.72148255,36607
1580166000000,2020-01-27 23:00:00,BTCUSDT,8903.99,8954.4,8890.1,8907.57,1673.821718,14930215.11442225,18979
1580162400000,2020-01-27 22:00:00,BTCUSDT,8964.73,8970.0,8890.96,8902.45,1875.379137,16742481.99892467,24429
1580158800000,2020-01-27 21:00:00,BTCUSDT,8986.44,9000.0,8932.0,8964.85,2782.341701,24950885.5888298,27473
1580155200000,2020-01-27 20:00:00,BTCUSDT,8932.11,8987.0,8920.0,8986.71,1757.645422,15733287.12142117,20249
1580151600000,2020-01-27 19:00:00,BTCUSDT,8884.51,8988.0,8860.54,8932.12,6413.120828,57208086.02441171,52013
1580148000000,2020-01-27 18:00:00,BTCUSDT,8767.29,8888.0,8763.0,8883.05,2365.976037,20852106.62589771,21912
1580144400000,2020-01-27 17:00:00,BTCUSDT,8791.5,8810.0,8760.01,8767.06,2061.230512,18116515.18269914,19282
1580140800000,2020-01-27 16:00:00,BTCUSDT,8779.68,8814.08,8749.2,8791.5,2882.289616,25331037.02862195,28579
1580137200000,2020-01-27 15:00:00,BTCUSDT,8756.44,8796.95,8753.65,8779.67,2362.05019,20729712.65592978,25624
1580133600000,2020-01-27 14:00:00,BTCUSDT,8739.6,8759.42,8717.1,8756.47,1588.073787,13882508.64273173,16320
1580130000000,2020-01-27 13:00:00,BTCUSDT,8746.13,8785.0,8730.0,8739.6,2612.717566,22867473.42430318,23609
1580126400000,2020-01-27 12:00:00,BTCUSDT,8735.67,8763.84,8700.41,8746.46,3713.511085,32426018.27616767,33205
1580122800000,2020-01-27 11:00:00,BTCUSDT,8634.13,8750.0,8629.0,8735.67,3141.526325,27328361.10601012,28974
1580119200000,2020-01-27 10:00:00,BTCUSDT,8642.24,8672.77,8624.2,8634.13,1694.671666,14651969.62744115,14863
1580115600000,2020-01-27 09:00:00,BTCUSDT,8609.24,8649.99,8593.99,8641.99,2348.212224,20259247.06277798,16229
1580112000000,2020-01-27 08:00:00,BTCUSDT,8658.01,8660.16,8535.0,8609.86,2648.553965,22805150.04766656,22038
1580108400000,2020-01-27 07:00:00,BTCUSDT,8666.55,8675.0,8650.62,8658.01,793.900478,6875782.87048797,10152
1580104800000,2020-01-27 06:00:00,BTCUSDT,8653.36,8669.65,8639.85,8665.67,772.206844,6682503.15406568,9849
1580101200000,2020-01-27 05:00:00,BTCUSDT,8647.59,8661.99,8630.84,8653.3,981.492202,8486399.98294165,11153
1580097600000,2020-01-27 04:00:00,BTCUSDT,8670.11,8686.86,8633.34,8647.64,1402.804556,12145680.67268797,14304
1580094000000,2020-01-27 03:00:00,BTCUSDT,8656.14,8680.0,8639.2,8670.1,1107.423115,9596384.84640454,11394
1580090400000,2020-01-27 02:00:00,BTCUSDT,8661.42,8668.66,8632.45,8655.49,1244.737061,10769040.93312391,12974
1580086800000,2020-01-27 01:00:00,BTCUSDT,8666.84,8689.69,8651.69,8661.4,1618.800337,14041791.67564869,15247
1580083200000,2020-01-27 00:00:00,BTCUSDT,8614.39,8704.0,8614.39,8667.29,4131.056624,35782313.14085186,35345
1580079600000,2020-01-26 23:00:00,BTCUSDT,8576.54,8618.13,8565.92,8615.0,1192.501387,10245241.86629147,12056
1580076000000,2020-01-26 22:00:00,BTCUSDT,8600.88,8610.0,8550.55,8577.67,1350.39914,11594557.6234735,18563
1580072400000,2020-01-26 21:00:00,BTCUSDT,8569.83,8610.0,8568.41,8600.84,874.305427,7511839.06567356,15550
1580068800000,2020-01-26 20:00:00,BTCUSDT,8566.99,8605.0,8560.83,8568.23,954.445112,8190574.53069033,11876
1580065200000,2020-01-26 19:00:00,BTCUSDT,8578.69,8587.67,8544.01,8569.1,1537.692645,13168730.33520264,14065
1580061600000,2020-01-26 18:00:00,BTCUSDT,8578.85,8618.0,8561.02,8580.03,2125.287417,18246626.79705555,21287
1580058000000,2020-01-26 17:00:00,BTCUSDT,8503.36,8595.59,8489.52,8578.86,4174.176738,35738995.88606856,34366
1580054400000,2020-01-26 16:00:00,BTCUSDT,8459.66,8511.16,8454.01,8503.0,1633.653118,13855848.06594817,17109
1580050800000,2020-01-26 15:00:00,BTCUSDT,8454.48,8477.01,8450.0,8459.67,892.543632,7555069.87283644,11929
1580047200000,2020-01-26 14:00:00,BTCUSDT,8455.1,8474.0,8440.0,8454.48,898.091151,7596333.739268,11942
1580043600000,2020-01-26 13:00:00,BTCUSDT,8457.24,8478.0,8443.0,8454.21,1102.747818,9331691.10966591,12339
1580040000000,2020-01-26 12:00:00,BTCUSDT,8479.15,8488.0,8436.0,8457.27,1086.302466,9188262.243055,12050
1580036400000,2020-01-26 11:00:00,BTCUSDT,8446.54,8482.8,8431.38,8479.15,1338.392457,11322837.93488637,14724
1580032800000,2020-01-26 10:00:00,BTCUSDT,8419.97,8463.69,8411.11,8446.55,1261.67906,10646763.22745696,13951
1580029200000,2020-01-26 09:00:00,BTCUSDT,8417.2,8444.3,8392.96,8419.97,1296.77005,10916263.51915429,13405
1580025600000,2020-01-26 08:00:00,BTCUSDT,8384.85,8477.77,8382.48,8417.97,3058.498912,25777866.54530087,23983
1580022000000,2020-01-26 07:00:00,BTCUSDT,8356.24,8389.72,8343.32,8385.17,707.799283,5917935.38503126,9343
1580018400000,2020-01-26 06:00:00,BTCUSDT,8378.21,8394.77,8343.2,8354.68,934.421596,7818456.79166733,10050
1580014800000,2020-01-26 05:00:00,BTCUSDT,8367.11,8395.0,8364.89,8377.28,811.583701,6800414.46032581,7837
1580011200000,2020-01-26 04:00:00,BTCUSDT,8368.21,8374.03,8350.0,8367.17,582.171201,4868762.37027265,7213
1580007600000,2020-01-26 03:00:00,BTCUSDT,8324.77,8386.8,8322.74,8368.82,788.816567,6594562.1807355,10531
1580004000000,2020-01-26 02:00:00,BTCUSDT,8343.9,8345.84,8321.1,8324.69,443.960226,3698679.78368105,6152
1580000400000,2020-01-26 01:00:00,BTCUSDT,8326.49,8353.07,8319.61,8343.88,671.326984,5598261.68105868,8205
1579996800000,2020-01-26 00:00:00,BTCUSDT,8340.01,8341.78,8293.66,8325.95,1412.919076,11757350.2581991,14086
1579993200000,2020-01-25 23:00:00,BTCUSDT,8359.47,8386.8,8340.0,8340.58,798.229595,6674005.82337277,9072
1579989600000,2020-01-25 22:00:00,BTCUSDT,8391.0,8420.0,8346.04,8359.79,1260.923114,10575089.52610426,13378
1579986000000,2020-01-25 21:00:00,BTCUSDT,8368.98,8420.0,8367.91,8391.0,1381.808178,11606359.86999791,14772
1579982400000,2020-01-25 20:00:00,BTCUSDT,8362.25,8374.1,8349.71,8368.25,567.065299,4742627.93818058,7934
1579978800000,2020-01-25 19:00:00,BTCUSDT,8340.9,8375.0,8339.13,8362.91,800.656444,6692720.01364207,9422
1579975200000,2020-01-25 18:00:00,BTCUSDT,8337.38,8345.0,8325.0,8341.03,483.22263,4028406.64460094,6818
1579971600000,2020-01-25 17:00:00,BTCUSDT,8350.0,8362.75,8330.0,8339.84,592.359602,4944270.73991437,8786
1579968000000,2020-01-25 16:00:00,BTCUSDT,8334.6,8358.01,8328.09,8349.65,766.96887,6399161.58033975,10848
1579964400000,2020-01-25 15:00:00,BTCUSDT,8317.5,8339.54,8309.0,8335.14,719.454656,5990896.83943817,9480
1579960800000,2020-01-25 14:00:00,BTCUSDT,8324.26,8353.5,8315.82,8316.7,1019.007153,8495067.29701909,10119
1579957200000,2020-01-25 13:00:00,BTCUSDT,8291.11,8358.94,8288.58,8324.26,1332.906104,11103836.59320464,12472
1579953600000,2020-01-25 12:00:00,BTCUSDT,8316.44,8339.42,8286.87,8292.31,938.456759,7801985.61320138,10745
1579950000000,2020-01-25 11:00:00,BTCUSDT,8329.79,8342.62,8312.0,8316.44,1145.041036,9532515.50371868,9761
1579946400000,2020-01-25 10:00:00,BTCUSDT,8348.65,8367.28,8311.0,8329.93,964.667649,8043590.4915345,11272
1579942800000,2020-01-25 09:00:00,BTCUSDT,8362.46,8370.61,8332.0,8348.65,947.002823,7907339.96469182,11673
1579939200000,2020-01-25 08:00:00,BTCUSDT,8316.72,8382.97,8306.65,8362.46,1227.895239,10256790.58720289,13751
1579935600000,2020-01-25 07:00:00,BTCUSDT,8330.0,8345.73,8307.97,8316.2,828.284542,6898853.87224252,10816
1579932000000,2020-01-25 06:00:00,BTCUSDT,8330.0,8357.89,8318.51,8329.99,1043.204534,8697072.04438063,12128
1579928400000,2020-01-25 05:00:00,BTCUSDT,8318.25,8336.73,8287.26,8330.01,785.602411,6528190.83723239,10140
1579924800000,2020-01-25 04:00:00,BTCUSDT,8298.08,8328.82,8282.25,8318.38,759.951839,6316921.78602611,9626
1579921200000,2020-01-25 03:00:00,BTCUSDT,8325.56,8349.0,8284.35,8297.62,1090.505855,9072966.81761263,11334
1579917600000,2020-01-25 02:00:00,BTCUSDT,8286.27,8330.0,8286.27,8325.17,1051.647586,8736737.31972492,11200
1579914000000,2020-01-25 01:00:00,BTCUSDT,8309.51,8332.96,8254.9,8286.29,2228.656092,18504795.27419666,21248
1579910400000,2020-01-25 00:00:00,BTCUSDT,8438.99,8451.26,8305.0,8309.5,2787.639922,23319042.6583181,26323
1579906800000,2020-01-24 23:00:00,BTCUSDT,8465.35,8474.48,8413.36,8439.0,997.223232,8414478.52981078,11127
1579903200000,2020-01-24 22:00:00,BTCUSDT,8508.84,8515.0,8428.51,8466.99,1644.483256,13912528.03563489,17263
1579899600000,2020-01-24 21:00:00,BTCUSDT,8486.63,8516.67,8475.68,8509.36,821.097383,6979721.44537766,9871
1579896000000,2020-01-24 20:00:00,BTCUSDT,8498.5,8519.75,8462.1,8486.63,1192.621836,10124362.42504135,13336
1579892400000,2020-01-24 19:00:00,BTCUSDT,8485.54,8524.0,8477.25,8498.76,1291.505834,10983369.6616341,13315
1579888800000,2020-01-24 18:00:00,BTCUSDT,8472.85,8503.72,8469.7,8485.75,1035.121808,8784324.39321588,12647
1579885200000,2020-01-24 17:00:00,BTCUSDT,8459.1,8485.0,8445.14,8472.41,1194.245099,10111062.80244172,13300
1579881600000,2020-01-24 16:00:00,BTCUSDT,8507.8,8528.02,8458.62,8459.1,1943.890903,16498868.55550231,20011
1579878000000,2020-01-24 15:00:00,BTCUSDT,8468.52,8515.0,8440.91,8506.44,2111.125832,17907508.92786742,21308
1579874400000,2020-01-24 14:00:00,BTCUSDT,8466.89,8507.35,8441.56,8468.24,2470.625341,20943175.6805365,22433
1579870800000,2020-01-24 13:00:00,BTCUSDT,8436.53,8480.0,8413.62,8466.27,1936.485916,16343605.17831268,18221
1579867200000,2020-01-24 12:00:00,BTCUSDT,8413.42,8459.99,8369.72,8439.1,3454.182112,29071885.92897528,30472
1579863600000,2020-01-24 11:00:00,BTCUSDT,8245.45,8418.0,8238.0,8412.77,5247.520244,43819745.863708,40537
1579860000000,2020-01-24 10:00:00,BTCUSDT,8260.2,8313.0,8238.99,8245.47,2352.89919,19462742.91951716,18545
1579856400000,2020-01-24 09:00:00,BTCUSDT,8332.56,8338.95,8260.19,8260.23,2534.58295,21018425.46043722,24837
1579852800000,2020-01-24 08:00:00,BTCUSDT,8338.53,8346.22,8315.95,8332.51,1152.413715,9599118.67042775,12312
1579849200000,2020-01-24 07:00:00,BTCUSDT,8346.03,8353.91,8307.5,8340.0,1163.576236,9689750.39204129,11702
1579845600000,2020-01-24 06:00:00,BTCUSDT,8320.94,8350.0,8318.76,8345.66,779.822099,6500692.98804469,9752
1579842000000,2020-01-24 05:00:00,BTCUSDT,8307.86,8342.81,8304.86,8321.86,1026.066188,8540220.62028405,11158
1579838400000,2020-01-24 04:00:00,BTCUSDT,8320.59,8347.82,8295.92,8306.74,1109.205734,9224178.38319085,11010
1579834800000,2020-01-24 03:00:00,BTCUSDT,8301.58,8354.8,8284.82,8320.57,1763.312732,14672272.54940512,14934
1579831200000,2020-01-24 02:00:00,BTCUSDT,8359.46,8368.37,8275.5,8300.76,2660.903482,22127889.12974784,27068
1579827600000,2020-01-24 01:00:00,BTCUSDT,8409.0,8418.87,8358.36,8360.06,849.407121,7118512.92236679,10900
1579824000000,2020-01-24 00:00:00,BTCUSDT,8404.52,8419.86,8386.83,8409.0,955.211286,8025733.32651805,11212
1579820400000,2020-01-23 23:00:00,BTCUSDT,8403.53,8428.05,8354.18,8404.52,1358.68039,11391157.57210922,15331
1579816800000,2020-01-23 22:00:00,BTCUSDT,8394.53,8445.0,8394.0,8402.74,1326.711288,11170990.10033033,17496
1579813200000,2020-01-23 21:00:00,BTCUSDT,8372.49,8432.79,8366.62,8395.27,1864.790066,15680241.44291383,19978
1579809600000,2020-01-23 20:00:00,BTCUSDT,8369.9,8379.78,8345.79,8372.39,954.560373,7983737.50351927,11944
1579806000000,2020-01-23 19:00:00,BTCUSDT,8340.87,8380.0,8337.54,8370.98,1176.33197,9837753.59740637,14838
1579802400000,2020-01-23 18:00:00,BTCUSDT,8325.28,8358.49,8306.39,8339.46,1606.446265,13382040.14006847,16585
1579798800000,2020-01-23 17:00:00,BTCUSDT,8354.85,8380.0,8315.0,8325.75,1678.636819,14011889.24180205,21904
1579795200000,2020-01-23 16:00:00,BTCUSDT,8357.81,8371.0,8325.0,8354.71,2027.623223,16926928.52444363,22656
1579791600000,2020-01-23 15:00:00,BTCUSDT,8363.0,8400.0,8344.89,8359.42,1842.691345,15434509.1306318,18304
1579788000000,2020-01-23 14:00:00,BTCUSDT,8350.0,8388.0,8326.0,8363.0,2322.299384,19401490.95700601,21231
1579784400000,2020-01-23 13:00:00,BTCUSDT,8421.51,8421.52,8333.0,8350.0,2923.495357,24479118.55917575,24405
1579780800000,2020-01-23 12:00:00,BTCUSDT,8422.98,8488.0,8381.91,8420.48,3274.262196,27595069.93226007,23675
1579777200000,2020-01-23 11:00:00,BTCUSDT,8445.0,8475.0,8400.25,8423.0,1903.872346,16065520.97540574,18719
1579773600000,2020-01-23 10:00:00,BTCUSDT,8440.84,8459.45,8400.0,8445.0,2951.232358,24883988.45791194,29918
1579770000000,2020-01-23 09:00:00,BTCUSDT,8511.0,8518.17,8413.38,8440.84,5088.797524,43096870.42999992,43458
1579766400000,2020-01-23 08:00:00,BTCUSDT,8581.71,8624.51,8509.0,8511.0,2835.75621,24292200.09188737,24037
1579762800000,2020-01-23 07:00:00,BTCUSDT,8535.03,8604.78,8507.39,8581.75,1972.193948,16895099.09513628,17648
1579759200000,2020-01-23 06:00:00,BTCUSDT,8562.88,8573.18,8502.0,8535.16,1577.91743,13471556.11726165,14346
1579755600000,2020-01-23 05:00:00,BTCUSDT,8590.4,8591.41,8502.82,8562.88,3208.439354,27411899.49988686,26337
1579752000000,2020-01-23 04:00:00,BTCUSDT,8598.0,8613.38,8577.88,8590.97,629.064655,5409101.95423523,8428
1579748400000,2020-01-23 03:00:00,BTCUSDT,8610.45,8615.77,8587.15,8597.23,1223.127511,10523934.90506876,10887
1579744800000,2020-01-23 02:00:00,BTCUSDT,8599.26,8620.0,8568.26,8610.63,1981.267252,17029536.50506819,17455
1579741200000,2020-01-23 01:00:00,BTCUSDT,8662.58,8666.47,8593.48,8599.96,1564.821558,13491499.05205818,14803
1579737600000,2020-01-23 00:00:00,BTCUSDT,8682.77,8691.81,8640.0,8662.58,872.925775,7562674.88975011,10422
1579734000000,2020-01-22 23:00:00,BTCUSDT,8657.12,8686.22,8650.35,8682.36,757.609502,6568400.31995874,9250
1579730400000,2020-01-22 22:00:00,BTCUSDT,8660.99,8676.34,8645.8,8657.32,438.391395,3797479.35644895,7747
1579726800000,2020-01-22 21:00:00,BTCUSDT,8666.3,8673.63,8653.45,8661.0,472.81239,4096830.60671029,7777
1579723200000,2020-01-22 20:00:00,BTCUSDT,8670.0,8674.26,8650.01,8666.32,500.692015,4336893.66679606,8086
1579719600000,2020-01-22 19:00:00,BTCUSDT,8669.19,8674.38,8640.0,8670.39,792.695126,6865295.40557987,10451
1579716000000,2020-01-22 18:00:00,BTCUSDT,8692.7,8694.25,8636.72,8669.56,1057.065091,9164464.52041509,12298
1579712400000,2020-01-22 17:00:00,BTCUSDT,8689.62,8701.07,8661.47,8692.7,1334.780925,11585564.08039498,15079
1579708800000,2020-01-22 16:00:00,BTCUSDT,8655.32,8710.45,8590.0,8686.43,3079.418103,26668817.38970601,28040
1579705200000,2020-01-22 15:00:00,BTCUSDT,8654.24,8669.42,8648.3,8655.37,786.412248,6809989.57224558,10675
1579701600000,2020-01-22 14:00:00,BTCUSDT,8645.01,8675.0,8636.97,8654.24,1441.089855,12478290.30302782,14677
1579698000000,2020-01-22 13:00:00,BTCUSDT,8664.5,8669.7,8636.31,8645.0,1175.935457,10172708.89864697,14867
1579694400000,2020-01-22 12:00:00,BTCUSDT,8659.0,8681.08,8641.34,8664.5,1183.327718,10252367.24908629,13004
1579690800000,2020-01-22 11:00:00,BTCUSDT,8662.9,8670.49,8622.0,8659.87,1708.384236,14782032.70719026,16027
1579687200000,2020-01-22 10:00:00,BTCUSDT,8684.56,8686.68,8651.0,8663.36,1303.479686,11301374.91639999,12565
1579683600000,2020-01-22 09:00:00,BTCUSDT,8678.67,8688.99,8643.31,8686.28,1638.063198,14202673.24832292,16661
1579680000000,2020-01-22 08:00:00,BTCUSDT,8740.49,8746.34,8656.0,8678.69,3374.764471,29327058.0179042,26596
1579676400000,2020-01-22 07:00:00,BTCUSDT,8753.66,8818.0,8706.07,8740.27,2896.788689,25367316.66202546,25590
1579672800000,2020-01-22 06:00:00,BTCUSDT,8720.23,8762.61,8717.8,8754.06,828.928785,7242682.85280698,10682
1579669200000,2020-01-22 05:00:00,BTCUSDT,8740.0,8741.57,8716.0,8719.12,606.729983,5295791.09970625,9205
1579665600000,2020-01-22 04:00:00,BTCUSDT,8715.0,8743.57,8715.0,8740.0,561.078471,4897738.64097689,8995
1579662000000,2020-01-22 03:00:00,BTCUSDT,8719.52,8726.58,8708.02,8715.77,443.067657,3862116.65544666,7324
1579658400000,2020-01-22 02:00:00,BTCUSDT,8728.77,8743.57,8701.0,8719.67,745.973588,6504999.50581553,9833
1579654800000,2020-01-22 01:00:00,BTCUSDT,8739.03,8743.53,8705.0,8728.77,932.967675,8143016.97379506,10912
1579651200000,2020-01-22 00:00:00,BTCUSDT,8736.04,8758.08,8722.36,8739.0,1020.100874,8914985.56551865,11083
1579647600000,2020-01-21 23:00:00,BTCUSDT,8728.8,8764.98,8726.78,8736.03,987.106271,8632390.45040472,11595
